,business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,price_level,property_id,permanently_closed
47,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Pi Vegan Pizzeria,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113888178285587773909"">Dan Pye</a>'], 'photo_reference': 'AfLeUgPQtbFp5o-0Fwz7v24GdSZuzA2XicsO3MHGyjfRvIMBwmAh_IBdaslmIxlJJ7rHlE5LszNkZ3VpeaxcafuFl89lnsZTit7NaFp05eGkRMyQvgAMWMZV-xlCQzZF8eK7IW8I9fMrQj6lSnwCsPr8WDxpRW4W0Kwhg3cC9QqwyRWtRamj', 'width': 4080}]",ChIJHTmPkmMUkFQRRZ9H9kclNqw,4.6,ChIJHTmPkmMUkFQRRZ9H9kclNqw,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",732.0,"5301 Roosevelt Way Northeast, Seattle",47.6672806,-122.317741,47.6685423302915,-122.3163015197085,47.6658443697085,-122.3189994802915,True,"MM8J+WW Seattle, WA, USA",84VVMM8J+WW,2.0,1701837539,
48,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Amazing Thai Cuisine,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109980983887256381482"">Sins Of Wanderlust</a>'], 'photo_reference': 'AfLeUgNFjm0zuydG_jfU69YmSrvRfo2VBMPFkP4QIS0qQwdYnFLUZDDqtoCOipJLIvapG1Ui-8XWBO4c-XHfC1h0-jfCYhoxISLMZg_n7gVi7_XZrMHxY7wHd6k-h3XK90mcbZiP4QkR2uGs3_ncZWOK_QXUnUutHmMSQvFiz94d3ibGX4t_', 'width': 3081}]",ChIJM0HMI2EUkFQRJNneprez444,4.7,ChIJM0HMI2EUkFQRJNneprez444,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",620.0,"5210 Roosevelt Way Northeast, Seattle",47.66679560000001,-122.317162,47.66814398029151,-122.3159217697085,47.66544601970851,-122.3186197302915,False,"MM8M+P4 Seattle, WA, USA",84VVMM8M+P4,1.0,1701837539,
49,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Araya's Place,"[{'height': 700, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115127322538888013951"">Araya&#39;s Place Vegan Thai on University Way</a>'], 'photo_reference': 'AfLeUgPfMAawORUvHX00lgg2SkRyoL3IXkj-mIsf9rTi9JdPvn-U51oaE-gZ4aXAyYymJ5g_PFhwqwtY4Dv_87VvXYeA5ReyXiWr0YxltE_JZRxZsOzU3ZC8rOdAM1TVf5KcIKW3MSBa7qiU0ewvNK6iV4YRZnCN6vVPUd3YvwXxEa0VSiG4', 'width': 1242}]",ChIJl91IMvUUkFQRVk8-Le3in1k,4.5,ChIJl91IMvUUkFQRVk8-Le3in1k,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",829.0,"5240 University Way Northeast, Seattle",47.6675611,-122.3127421,47.6689390802915,-122.3115457697085,47.6662411197085,-122.3142437302915,True,"MM9P+2W Seattle, WA, USA",84VVMM9P+2W,2.0,1701837539,
50,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Morsel,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104168786041455635750"">Morsel</a>'], 'photo_reference': 'AfLeUgMJLI6m1yJmGWaAcSoOP_RXjQWbwlJ_4lbiNuf8ypXsaunXxuAqScEJ8hG6xp60Tl2_5AlVWaaJ_jfoLyD4ISsNwZYN_UVTTG5CTfNP_B-H2W-a3k5IHAUPsKYXu-l2kMmk0XuiVhTsNHlWwRV85T6wYD-mijtXrKVQwjNOh-LwDME2', 'width': 2048}]",ChIJA1uIwmEUkFQRl-y6b01KqXk,4.6,ChIJA1uIwmEUkFQRl-y6b01KqXk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",919.0,"5000 University Way Northeast suite d, Seattle",47.6652901,-122.3129045,47.6664007302915,-122.3116416197085,47.6637027697085,-122.3143395802915,False,"MM8P+4R Seattle, WA, USA",84VVMM8P+4R,1.0,1701837539,
51,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Memos Mexican Restaurant,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115623616059859182708"">Jeff</a>'], 'photo_reference': 'AfLeUgOCzjQqZrdxPNuIYvhlwnDdoN8xdoyLPMIT3IWD_Ja0yfDSSuvkWMezz6E_x6toJgW96HEWFkxvFcTsWhyvmwBaHevQQYzwx8THMlpOf7uF_8AOluCSIp7vDrR7rZm_dZv2lMSiYIP16SpieM5N0-MwRVmzHDklpCmmouROme27U9Ls', 'width': 4032}]",ChIJc--822EUkFQRnF-20QbYgiY,3.7,ChIJc--822EUkFQRnF-20QbYgiY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1073.0,"4743 University Way Northeast, Seattle",47.664288,-122.313393,47.6656610302915,-122.3118892197085,47.6629630697085,-122.3145871802915,True,"MM7P+PJ Seattle, WA, USA",84VVMM7P+PJ,1.0,1701837539,
52,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jack in the Box,"[{'height': 1476, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115992606226819517983"">Jennifer Marie</a>'], 'photo_reference': 'AfLeUgMt648vGxQXzOG51Swk5wm54GaeSe9FgDRFWpdtniVihFr_N95WQeXBZJP_frknY4sTzuuITVYEp-RZOYcTPGz31dgS6ZbVK1uqvBT_WCQYjURF7tzkyp-4B3fzLNyAhSQF4ew3TEAmyJmeUA_dQRwtn5G3cgoX9w6fyCN7NFdycMok', 'width': 2660}]",ChIJHbBRwmEUkFQRD018L7z7q3o,3.3,ChIJHbBRwmEUkFQRD018L7z7q3o,GOOGLE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",883.0,"4749 University Way Northeast, Seattle",47.6647578,-122.3133552,47.66609973029149,-122.3119424197085,47.66340176970849,-122.3146403802915,True,"MM7P+WM Seattle, WA, USA",84VVMM7P+WM,1.0,1701837539,
53,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Shawarma King,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107056712198401068597"">Mark Konings</a>'], 'photo_reference': 'AfLeUgNYJl6LLXxk3KL44tJNecprL3_2wm_IGaEC3qk8FSKc7WWL0A7eKCe65xHph3IMpaxSI0SJl8VqkBcGKO6XOy5YYU79RqJhyvolE2N_KyvTL-J2359-hGrfj4bm0dvKWLegtN4EuCUMywcEV8IYD9vJa0rA1an0otjk2YULNsI0yHiI', 'width': 4032}]",ChIJ8yf23GMUkFQR5DHRmoXw6m8,4.4,ChIJ8yf23GMUkFQR5DHRmoXw6m8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",493.0,"5241 University Way Northeast, Seattle",47.66762889999999,-122.3133361,47.6689890802915,-122.3118425197085,47.6662911197085,-122.3145404802915,True,"MM9P+3M Seattle, WA, USA",84VVMM9P+3M,1.0,1701837539,
54,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tig Kitchen and Bar,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106529102365046106630"">Tig Kitchen and Bar</a>'], 'photo_reference': 'AfLeUgPsQTZWAOODn31Q2hB1_z4XA9ytIFhXVmtVXs8iM4vHFYYcoN1VCmhgRG-Elv0AiBmWi7JA7bKHeiFAN8YYPMmGuv0TzGTF3_VNXmSW3QY0UuRupxdxi2LcbjS88Hhb-w6MPL1Kag3oqjU0Pp0FV2MrucdjB-UJptTHwXyJHosz_i8U', 'width': 3264}]",ChIJjV53w2MUkFQR_kI2GqoKG8M,3.8,ChIJjV53w2MUkFQR_kI2GqoKG8M,GOOGLE,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",110.0,"5240 University Way Northeast, Seattle",47.6677936,-122.3127655,47.6691711802915,-122.3115556197085,47.6664732197085,-122.3142535802915,False,"MM9P+4V Seattle, WA, USA",84VVMM9P+4V,2.0,1701837539,
55,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Xi'an Noodles,"[{'height': 1280, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102346685239482770016"">Xi&#39;an Noodles</a>'], 'photo_reference': 'AfLeUgNQgIHsZiHN58eSu1jOQhgEqXjgqfhxbnr-3dOK9IccZG5KsCuxBvbzB263xymkgvAkSdkiVZGgBg86U3qw7JlNTax8Dexa6af0nIAqiCtNtRqhJmrb0YxXtsNSmeAhMlS2qOlJMzw91murKogjc6QNwmJKWiy8_5WhTBpOUntLuLRL', 'width': 960}]",ChIJy_k66WMUkFQRFKOU8VvxWiY,4.5,ChIJy_k66WMUkFQRFKOU8VvxWiY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1414.0,"5259 University Way Northeast, Seattle",47.6681432,-122.3133116,47.66947398029149,-122.3118266197085,47.6667760197085,-122.3145245802915,True,"MM9P+7M Seattle, WA, USA",84VVMM9P+7M,1.0,1701837539,
56,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ku Sushi and Izakaya,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107056712198401068597"">Mark Konings</a>'], 'photo_reference': 'AfLeUgP4wbOjfpteSGQl8Z6UkqCed38NiTL6mwoiJej7OzzEzLt3mctfv8275ySiHBDmdfHot0OJE5mY7CYDpyCwcZSavQo9hBeDmou6R6LS9Hvs4JiEy5kDi4sggDdEN5ldeuTpxsMl_PHOSz6S9tQWIeGUFzy_YpsoYDMffGTumBOLntLX', 'width': 4032}]",ChIJh3EmgGEUkFQRRlT-TDOYsTo,4.2,ChIJh3EmgGEUkFQRRlT-TDOYsTo,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",392.0,"5210 University Way Northeast, Seattle",47.666752,-122.3128571,47.66806098029149,-122.3116108697085,47.66536301970849,-122.3143088302915,False,"MM8P+PV Seattle, WA, USA",84VVMM8P+PV,1.0,1701837539,
57,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shopping_pinlet,Fat Ducks Deli & Bakery,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110355504377422507457"">Kimx Stacy</a>'], 'photo_reference': 'AfLeUgN62k9zcba9L1Gzgu07vfknYUaOpibEIugGxC_pkfs0D7lZP2VbYCG_hjYrv4OlFOORj7MC-dOXS1uHFrP-FLPby-KuL1BRRpi8PvwPUcVgzieZVcrSFmQbp28JyH_uoeyGkUv_XC4HP7H6cTCO-zIK8HgeMWcd7INzjc-W04bbMJc', 'width': 3024}]",ChIJS_LljGMUkFQRfP_v3L1PQL8,4.5,ChIJS_LljGMUkFQRfP_v3L1PQL8,GOOGLE,"['bakery', 'restaurant', 'store', 'food', 'point_of_interest', 'establishment']",358.0,"5509 University Way Northeast, Seattle",47.668871,-122.3132351,47.6702196802915,-122.3117869197085,47.6675217197085,-122.3144848802915,True,"MM9P+GP Seattle, WA, USA",84VVMM9P+GP,1.0,1701837539,
58,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,A-Pizza Mart Bar & Grill,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113643731697558591799"">Who Me</a>'], 'photo_reference': 'AfLeUgN0sAUNqTW1s1fiRI90JzEIP2dH9dMXKQMsPYiZsdNxkmHICPmjXdA7Nrj9gyZK7VIWwbnGYIiNyo__Beo-hMCDopF2GPNvQbsRf1ELEAL9qW0ywrkqQW79ESwh0B4tQALLfM-1E8MRSHfdN8zJVqFiButVIkYcUQOELvSJKs3Ouhna', 'width': 3024}]",ChIJQao6jmEUkFQRJIJAnFRW-W8,4.0,ChIJQao6jmEUkFQRJIJAnFRW-W8,GOOGLE,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",370.0,"5240 University Way Northeast ste d, Seattle",47.6677848,-122.3127387,47.66916678029149,-122.3115422197085,47.6664688197085,-122.3142401802915,True,"MM9P+4W Seattle, WA, USA",84VVMM9P+4W,1.0,1701837539,
59,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Jewel of India,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117733694121465609540"">Jewel of India</a>'], 'photo_reference': 'AfLeUgNWm8V_uuLf-Dq1hiC228XrTrrXXDr2FJHmloGK-Q-hAaFPrkND4lO1-ky8YJMEiQsFOhbEMVdM4i_xkeiIRIlUOeoNFFyK-Lfs5hMxOeUxE0KH8zxevfzjOjZ6G4qe9CSZkRYKVmDv_olIsbnpHGXXR4wasU7EEXdOBJvxZF747ZI1', 'width': 3024}]",ChIJoSfVaqoVkFQRYFKrZSHKCq8,4.1,ChIJoSfVaqoVkFQRYFKrZSHKCq8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",560.0,"4735 University Way Northeast, Seattle",47.664133,-122.313424,47.66547928029151,-122.3119062197085,47.66278131970851,-122.3146041802915,True,"MM7P+MJ Seattle, WA, USA",84VVMM7P+MJ,2.0,1701837539,
60,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Village Sushi,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107056712198401068597"">Mark Konings</a>'], 'photo_reference': 'AfLeUgOui7IcYyxsT4_5X3cHl2MQweK1TAzl5qCqNk17FlQFfnLZ-fFOPowvWaozjEgd-VPCeJJgsQMdTMxykJINKvKa1xp01hQjE6ql-cV85i-KcJySLVW7yYMTRxeriOZ_WPJEu5LLKrwTC66B1YYDC1EXu9D8PRej9xeC_gFdG5X1Tp88', 'width': 4032}]",ChIJkb__fWEUkFQR7SL1psPEmss,4.6,ChIJkb__fWEUkFQR7SL1psPEmss,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",325.0,"5211 University Way Northeast, Seattle",47.666846,-122.3133403,47.66819408029151,-122.3118510697085,47.66549611970851,-122.3145490302915,False,"MM8P+PM Seattle, WA, USA",84VVMM8P+PM,2.0,1701837539,
61,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bok a Bok,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104688280167068105702"">Richie Magpayo</a>'], 'photo_reference': 'AfLeUgNjyOGc3TF7rUViGoXpvEoIt9N8uolUSy0mgr_kZKhtUNwwoyV0zdd7yVFCE3w-pSzXPKH1d6tz1_WeB6K8-Wf5zcylltAIH3SkSudGjVOdjHDwq63eJpgmWOU5lGkZ7ulh3dfH_e9pEpNpg61m-5NUxcopSJJJlyEJWWncpaURe3s', 'width': 4032}]",ChIJM0j8Pz8VkFQR883IM8m_iAQ,4.0,ChIJM0j8Pz8VkFQR883IM8m_iAQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",221.0,"5201 University Way Northeast Unit D, Seattle",47.6667417,-122.3132295,47.6680464302915,-122.3118949197085,47.6653484697085,-122.3145928802915,True,"MM8P+MP Seattle, WA, USA",84VVMM8P+MP,,1701837539,
62,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tanuki Izakaya,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109850089431779176283"">Monica Song</a>'], 'photo_reference': 'AfLeUgO2Yc6GXGHLBorlfCbwiAZLxS8ZsS_5ldIpH4N9wlauttHRwpHX7344JXBVqJSAZQ4ji4TIVKQn8v8KAMe86sUGO3VCJnEBqD2pOCFioI-ulM5xBQWIuyXcl1cqVS1fmzb3-C6_l9uuYzkXEA3W-nBB5-K2mQxJpVxdudXJJrHzXp7b', 'width': 1537}]",ChIJ2wVsqZEVkFQRs6umuN8wZYc,4.0,ChIJ2wVsqZEVkFQRs6umuN8wZYc,GOOGLE,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",108.0,"5266 University Way Northeast, Seattle",47.6682472,-122.3128652,47.6695968302915,-122.3116023197085,47.6668988697085,-122.3143002802915,False,"MM9P+7V Seattle, WA, USA",84VVMM9P+7V,2.0,1701837539,
63,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tacos de la Noche,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108969237049762587359"">Zach Hartline</a>'], 'photo_reference': 'AfLeUgOeS3QEnN15fpyY9lqWlcSw-CrJUdRQWISDBkr7ILbBJ7qUOcf-SKtN95JKVK1L-zCOZz6eEhF1TpOiHjvosgb2eZH2nh-iiBlNPMntBEfpn-N9zw3-UsM9u4LrzUVUDgi0aEjWtvQevNPA9-Iuy_VTgTryJOJpKkrV9kut3186r90h', 'width': 3024}]",ChIJzVTf2yUVkFQRaT1_ThLNhSc,,ChIJzVTf2yUVkFQRaT1_ThLNhSc,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,"5201 University Way Northeast Suite B, Seattle",47.6666712,-122.3135173,47.6679888802915,-122.3120873697085,47.6652909197085,-122.3147853302915,False,"MM8P+MH Seattle, WA, USA",84VVMM8P+MH,,1701837539,
64,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Dick's Drive-In,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106176900897433261622"">Andrew Sobey</a>'], 'photo_reference': 'AfLeUgP6FakrIJ3PmnxC4kIMHkggFX5J2IHiGfOe8cAigXA5mLYCRBD7DEnCFlwwq1Ztw5e6PX8pZfW1BH1wI8Z7GM0xBoSL9dViOHbAmApQ-zQvXBH5IWG3gxde9NJIGiupnJfka_0cZd9bwKULTZSr9UpjM7D3iu4aY88GGithCzNvvkbt', 'width': 4032}]",ChIJ6cIFkjIVkFQR87o8Cmd7d_k,4.5,ChIJ6cIFkjIVkFQR87o8Cmd7d_k,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",7754.0,"115 Broadway East, Seattle",47.6193263,-122.3212263,47.6207227802915,-122.3198013697085,47.61802481970851,-122.3224993302915,True,"JM9H+PG Seattle, WA, USA",84VVJM9H+PG,1.0,1800383550,
65,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Annapurna Cafe,"[{'height': 654, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108924675746114418368"">Annapurna Cafe</a>'], 'photo_reference': 'AfLeUgOHMNFXS-rOiOPUhAyPn-633GJ0khi4Zs_mtNLByjRYysOtXAZnU0p0F-DUrNYGn_T7C9XYgrpdB4NaALFbmyPRwXiXaZUICKykohXW3GYj3Kdh_Rxxmd2cB9SM22ZDEij515Mc19y8mtX7zLebHRQ3dyGgR-GOdkpXgkKcWPLIWGLm', 'width': 1026}]",ChIJi9_fwDIVkFQRs_t8opax6c0,4.4,ChIJi9_fwDIVkFQRs_t8opax6c0,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",1453.0,"1833 Broadway, Seattle",47.6185575,-122.32117,47.6199887802915,-122.3197098197085,47.6172908197085,-122.3224077802915,True,"JM9H+CG Seattle, WA, USA",84VVJM9H+CG,2.0,1800383550,
66,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kimchi Bistro,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105885914893557949827"">Pat L</a>'], 'photo_reference': 'AfLeUgMa16yydIDtAtvTxTldA8x7n4mTfsJwB9cFtiPMmmqn26C3QwgVT7rfTosVfCyffqkNBUzsIzpN6zmpwqODnQ2uXt1TDR1ZzU38Gma0EOu6YD1q6PUlvcvDVoF1C1z3lmW129gF9NK9thzFdZT6QpsnXzp4EIUV8H9HwaI-CSDqg3Li', 'width': 4032}]",ChIJL2gQeTIVkFQRy3CySbUDvaY,4.5,ChIJL2gQeTIVkFQRy3CySbUDvaY,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",215.0,"219 Broadway East, Seattle",47.6205667,-122.3210834,47.6219177802915,-122.3196441697085,47.6192198197085,-122.3223421302915,False,"JMCH+6H Seattle, WA, USA",84VVJMCH+6H,1.0,1800383550,
67,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Tacos Chukis,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102905868351115246703"">Athen Lucas</a>'], 'photo_reference': 'AfLeUgOt4UWjDiPspAg5UnX_l3ePZEEGCNQqCR09DNhP7LHjKLuCd7H9007b1DhCjsdcacBCaWwGfrmxV3cHlstP7Ar4Col4quHNec7Lx_jXYT4WNc9OeX6zhDiRZSb2cLQZYj4BQpWdwTlWMP6vA2PUwbKyvI5dL_JfmgXoKHjg8WbSAGh6', 'width': 3024}]",ChIJL2gQeTIVkFQREoqp0MpRH1U,4.7,ChIJL2gQeTIVkFQREoqp0MpRH1U,GOOGLE,"['restaurant', 'point_of_interest', 'food', 'establishment']",2827.0,"219 Broadway East, Seattle",47.6205603,-122.3214258,47.6219341802915,-122.3198155697085,47.6192362197085,-122.3225135302915,True,"JMCH+6C Seattle, WA, USA",84VVJMCH+6C,1.0,1800383550,
68,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Crumble & Flake Pâtisserie,"[{'height': 1390, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107668518674250212585"">Michelly Calzadilla</a>'], 'photo_reference': 'AfLeUgNVL39Iun454s8ee1STs7QzUqSPZiLT65-ZHWQDoBAxoMVIipwxClIx31_7YuhvtDhfuUPZ5hKbFFDn3_dSdJWPoffwku_ZUYB88xo4JiCIXXhDQH5-Aa3y1RBJGGyrIBdCc5MUb0doqSBlPnSt6x8ftAfz79ZyHpzcAjV-5NVu2xNl', 'width': 1243}]",ChIJ1busfDMVkFQRAfhifVmRVI4,4.6,ChIJ1busfDMVkFQRAfhifVmRVI4,GOOGLE,"['bakery', 'cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",232.0,"1500 East Olive Way, Seattle",47.61785969999999,-122.3263626,47.61914753029149,-122.3250834197085,47.61644956970849,-122.3277813802915,False,"JM9F+4F Seattle, WA, USA",84VVJM9F+4F,2.0,1800383550,
69,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Glo's Pop Up at Captain Blacks,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100636192755907970166"">Carrie wink</a>'], 'photo_reference': 'AfLeUgNoXfT3KpxR19mgtGCi_gt4KTuRo8xQ8qViAqxeaE0u8dSHWvGIDSKIL6ytuNy5LW-wvRT8TaDKFLtZkCbUvcaWTvUVQ3x0fAmDV7XJKRz9vIUgO0Riuo-MX13aH9k98FvLse-Tb4T7IYVTdryE9HvOd6JyKtpKGGBLSio7pAdmn8s', 'width': 4032}]",ChIJDwvqqzMVkFQRaxy_fkj_Lw4,4.6,ChIJDwvqqzMVkFQRaxy_fkj_Lw4,GOOGLE,"['cafe', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']",1429.0,"129 Belmont Avenue East, Seattle",47.6193068,-122.3242526,47.6205927302915,-122.3228865697085,47.6178947697085,-122.3255845302915,False,"JM9G+P7 Seattle, WA, USA",84VVJM9G+P7,2.0,1800383550,
70,OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Mirch Masala Indian Food Restaurant,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101731860377787801452"">Don Campbell</a>'], 'photo_reference': 'AfLeUgMWEQIMCFA3NQOwfuWwhJNY1xyU9FbLQsvWK0TW1Mu9l_MbxEvDevk4ml_VyqambWoibZzhyS8ofXriEshl4h9jbveex-eZ_HlRhxHXTzl7Uk8FV1TyVF7NolOjK2RJrHr_muC9uqqxIfvKfxcy9aLeRdYZNx4h32VZjNDYcPk41q1T', 'width': 4032}]",ChIJW5tufjIVkFQRqOStkJAgCww,3.9,ChIJW5tufjIVkFQRqOStkJAgCww,GOOGLE,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",556.0,"213 Broadway East, Seattle",47.62030559999999,-122.3212548,47.6216541302915,-122.3197252197085,47.6189561697085,-122.3224231802915,True,"JMCH+4F Seattle, WA, USA",84VVJMCH+4F,2.0,1800383550,
